DateTime,Actual_PT08.S1(CO),Predicted_PT08.S1(CO),Actual_PT08.S2(NMHC),Predicted_PT08.S2(NMHC),Actual_PT08.S3(NOx),Predicted_PT08.S3(NOx),Actual_PT08.S4(NO2),Predicted_PT08.S4(NO2),Actual_PT08.S5(O3),Predicted_PT08.S5(O3)
2005-03-15 13:00:00,1198.0,1234.53,968.0,1129.05,590.0,614.16,1264.0,1456.1132298965633,945.0,1294.91
2005-03-15 14:00:00,1171.0,1166.83,977.0,1069.88,608.0,664.67,1234.0,1440.6652919586254,905.0,1136.35
2005-03-15 15:00:00,1191.0,1152.92,1011.0,1007.61,620.0,701.17,1262.0,1335.2652919586253,903.0,1096.06
2005-03-15 16:00:00,1213.0,1157.52,1060.0,985.96,578.0,697.19,1292.0,1324.5452919586253,1041.0,1098.47
2005-03-15 17:00:00,1258.0,1236.93,1124.0,1119.54,552.0,617.63,1363.0,1441.6626459793126,1194.0,1245.27
2005-03-15 18:00:00,1413.0,1255.71,1339.0,1093.91,464.0,611.61,1611.0,1384.9252919586254,1533.0,1319.65
2005-03-15 19:00:00,1610.0,1403.3433266599934,1573.0,1289.7661350239127,381.0,503.71974418863306,1890.0,1608.3305839172506,1932.0,1575.026245134023
2005-03-15 20:00:00,1075.0,1215.92,1632.0,1241.81,346.0,410.92,2028.0,1815.5620253586924,983.0,1503.03
2005-03-15 21:00:00,1515.0,1498.73,1295.0,1375.89,435.0,452.17,1615.0,1732.8752919586252,1871.0,1651.14
2005-03-15 22:00:00,1199.0,1423.343326659993,916.0,1267.2661350239127,613.0,497.41974418863305,1227.0,1594.0005839172507,1435.0,1696.526245134023
2005-03-15 23:00:00,1128.0,1246.1683316649983,818.0,974.9515337559782,674.0,637.5749360471583,1156.0,1256.5126459793128,1303.0,1456.7690612835058
2005-03-16 00:00:00,1108.0,1166.16,798.0,918.19,694.0,698.8,1144.0,1207.89,1199.0,1241.21
2005-03-16 01:00:00,1038.0,1144.86,709.0,903.4,768.0,716.53,1087.0,1189.09,1069.0,1199.5
2005-03-16 02:00:00,1004.0,1044.75,646.0,797.99,823.0,807.14,1054.0,1112.41,989.0,1024.91
2005-03-16 03:00:00,969.0,1001.08,584.0,766.45,904.0,846.14,1021.0,1075.47,899.0,959.04
2005-03-16 04:00:00,938.0,968.51,559.0,686.14,942.0,905.25,1026.0,1042.85,850.0,883.1
2005-03-16 05:00:00,927.0,946.52,549.0,687.03,967.0,934.24,1008.0,1040.01,828.0,846.1
2005-03-16 06:00:00,977.0,978.44,673.0,759.64,830.0,908.79,1060.0,1073.22,902.0,901.69
2005-03-16 07:00:00,1011.0,1010.91,685.0,762.27,823.0,827.63,1054.0,1076.74,902.0,927.59
2005-03-16 08:00:00,1228.0,1011.22,984.0,772.16,588.0,826.73,1293.0,1079.87,1222.0,930.15
2005-03-16 09:00:00,1521.0,1214.85,1434.0,1007.58,404.0,639.11,1809.0,1316.9,1784.0,1262.85
2005-03-16 10:00:00,1425.0,1395.0,1178.0,1293.89,468.0,464.49,1477.0,1686.4526459793126,1761.0,1644.69
2005-03-16 11:00:00,1339.0,1340.78,1094.0,1137.73,509.0,542.43,1376.0,1465.94,1634.0,1567.87
2005-03-16 12:00:00,1310.0,1366.4733266599933,1046.0,1135.4761350239128,552.0,568.269744188633,1351.0,1432.4432298965633,1527.0,1539.486245134023
2005-03-16 13:00:00,1250.0,1305.6783316649983,1012.0,1065.191533755978,585.0,599.0149360471582,1249.0,1353.1326459793127,1192.0,1454.7690612835058
2005-03-16 14:00:00,1181.0,1224.22,1015.0,1024.89,617.0,631.51,1192.0,1300.8,1023.0,1272.23
2005-03-16 15:00:00,1272.0,1174.04,1220.0,1042.7,533.0,657.16,1353.0,1313.67,1251.0,1195.58
2005-03-16 16:00:00,1231.0,1294.24,1064.0,1157.42,618.0,579.1,1188.0,1373.51,1082.0,1563.96
2005-03-16 17:00:00,1286.0,1192.27,1223.0,1063.6,529.0,658.2,1350.0,1304.48,1348.0,1227.43
2005-03-16 18:00:00,1315.0,1260.01,1225.0,1125.14,509.0,596.34,1408.0,1353.85,1365.0,1433.77
2005-03-16 19:00:00,1494.0,1290.17,1460.0,1148.02,420.0,583.66,1682.0,1389.47,1827.0,1376.05
2005-03-16 20:00:00,1494.0,1428.48,1381.0,1293.24,422.0,495.73,1677.0,1588.3205839172506,1879.0,1644.18
2005-03-16 21:00:00,1545.0,1418.7,1390.0,1282.23,423.0,501.28,1676.0,1563.8,1915.0,1696.73
2005-03-16 22:00:00,1354.0,1421.8966633299965,1094.0,1277.6430675119564,517.0,501.0798720943165,1357.0,1595.547937937938,1705.0,1657.1081225670118
2005-03-16 23:00:00,1301.0,1350.0533266599932,998.0,1106.9761350239128,553.0,583.029744188633,1283.0,1394.0032298965632,1610.0,1579.496245134023
2005-03-17 00:00:00,1144.0,1356.0066633299966,826.0,1076.9430675119563,661.0,588.9798720943165,1158.0,1347.7952919586253,1300.0,1583.2481225670115
2005-03-17 01:00:00,1080.0,1173.91,732.0,912.09,748.0,690.9,1087.0,1207.95,1093.0,1259.57
2005-03-17 02:00:00,1013.0,1033.1,671.0,780.62,817.0,813.19,1056.0,1099.16,986.0,1005.22
2005-03-17 03:00:00,966.0,1031.24,587.0,801.07,921.0,812.02,1017.0,1107.96,846.0,988.53
2005-03-17 04:00:00,959.0,982.08,578.0,730.81,909.0,883.74,1016.0,1065.04,822.0,898.19
2005-03-17 05:00:00,919.0,966.77,532.0,708.35,997.0,909.9,983.0,1057.1,714.0,863.98
2005-03-17 06:00:00,953.0,927.86,604.0,676.51,903.0,1004.84,1020.0,1032.93,838.0,743.19
2005-03-17 07:00:00,1117.0,965.37,808.0,711.3,669.0,902.53,1178.0,1051.61,1109.0,866.16
2005-03-17 08:00:00,1485.0,1136.98,1265.0,881.14,441.0,712.68,1647.0,1252.64,1676.0,1098.16
2005-03-17 09:00:00,1583.0,1410.16,1457.0,1243.6,376.0,487.74,1808.0,1588.64,1976.0,1631.07
2005-03-17 10:00:00,1448.0,1277.1883216549882,1187.0,1269.1407362918471,471.0,469.46455233010784,1490.0,1689.1255655655657,1814.0,1266.9034289845401
2005-03-17 11:00:00,1294.0,1344.62,1006.0,1134.05,567.0,542.43,1296.0,1454.63,1538.0,1566.89
2005-03-17 12:00:00,1269.0,1307.6283216549882,1016.0,1046.7107362918475,579.0,612.2945523301079,1273.0,1345.3885218551886,1383.0,1509.4934289845398
2005-03-17 13:00:00,1247.0,1267.01,985.0,1039.77,581.0,613.02,1255.0,1310.84,1184.0,1431.2
2005-03-17 14:00:00,1239.0,1221.49,1045.0,1020.85,559.0,640.33,1312.0,1320.17,1094.0,1273.46
2005-03-17 15:00:00,1199.0,1263.9,1041.0,1125.49,574.0,594.03,1271.0,1425.9185218551886,986.0,1340.17
2005-03-17 16:00:00,1216.0,1242.74,1013.0,1117.64,576.0,623.12,1277.0,1437.1226459793127,967.0,1270.59
2005-03-17 17:00:00,1131.0,1223.77,925.0,1092.75,638.0,639.14,1158.0,1429.9452919586254,831.0,1223.16
2005-03-17 18:00:00,1300.0,1085.64,1149.0,931.24,530.0,738.26,1353.0,1214.9952919586253,1182.0,1044.12
2005-03-17 19:00:00,1358.0,1295.79,1331.0,1114.28,459.0,591.11,1518.0,1389.89,1523.0,1446.49
2005-03-17 20:00:00,1492.0,1240.0899899899898,1425.0,1122.8292025358692,417.0,567.3796162829495,1690.0,1516.835875875876,1780.0,1359.2943677010344
2005-03-17 21:00:00,1413.0,1410.68,1251.0,1286.24,478.0,489.87,1504.0,1576.97,1682.0,1665.97
2005-03-17 22:00:00,1210.0,1306.14,943.0,1131.37,611.0,550.18,1224.0,1459.04,1390.0,1502.9
2005-03-17 23:00:00,1196.0,1233.01,902.0,1001.9,620.0,633.52,1185.0,1283.1926459793126,1390.0,1406.52
2005-03-18 00:00:00,1101.0,1206.92,809.0,919.34,690.0,659.74,1123.0,1198.03,1201.0,1390.83
2005-03-18 01:00:00,1076.0,1141.5,770.0,894.97,721.0,724.35,1093.0,1167.34,1107.0,1211.74
2005-03-18 02:00:00,1040.0,1067.34,736.0,840.32,740.0,788.97,1099.0,1130.73,1050.0,1072.95
2005-03-18 03:00:00,989.0,1037.32,667.0,788.95,824.0,805.92,1048.0,1112.92,943.0,1009.38
2005-03-18 04:00:00,966.0,985.83,639.0,736.99,843.0,864.63,1033.0,1050.19,903.0,913.65
2005-03-18 05:00:00,912.0,973.5,587.0,718.27,922.0,874.39,1002.0,1047.58,826.0,885.51
2005-03-18 06:00:00,960.0,950.54,668.0,731.45,841.0,935.95,1038.0,1051.24,878.0,861.25
2005-03-18 07:00:00,1028.0,963.26,784.0,720.48,709.0,884.09,1110.0,1033.25,996.0,868.62
2005-03-18 08:00:00,1375.0,1025.22,1134.0,819.72,504.0,807.04,1467.0,1127.73,1470.0,975.63
2005-03-18 09:00:00,1522.0,1359.88,1466.0,1156.78,380.0,541.45,1822.0,1514.457937937938,1883.0,1485.22
2005-03-18 10:00:00,1400.0,1274.3883316649983,1227.0,1185.5615337559782,465.0,466.4149360471583,1542.0,1629.2914414414417,1661.0,1402.929061283506
2005-03-18 11:00:00,1323.0,1372.55,1144.0,1212.54,502.0,503.49,1405.0,1522.73,1568.0,1597.18
2005-03-18 12:00:00,1250.0,1321.39,990.0,1141.97,579.0,561.88,1262.0,1419.18,1291.0,1421.17
2005-03-18 13:00:00,1283.0,1210.58,1048.0,1005.9,550.0,638.36,1336.0,1310.77,1226.0,1308.55
2005-03-18 14:00:00,1171.0,1261.65,993.0,1050.99,597.0,618.7,1208.0,1366.2952919586253,841.0,1301.05
2005-03-18 15:00:00,1264.0,1165.4,1081.0,1072.56,555.0,678.87,1323.0,1425.21,951.0,1117.32
2005-03-18 16:00:00,1301.0,1251.16,1152.0,1118.45,525.0,614.72,1343.0,1398.5538138138138,1151.0,1320.02
2005-03-18 17:00:00,1321.0,1300.37,1175.0,1121.8,525.0,588.27,1366.0,1377.12,1279.0,1425.99
2005-03-18 18:00:00,1343.0,1305.24,1298.0,1137.36,477.0,578.68,1495.0,1387.85,1416.0,1490.49
2005-03-18 19:00:00,1493.0,1316.15,1444.0,1209.2,417.0,550.0,1702.0,1513.15,1738.0,1398.24
2005-03-18 20:00:00,1545.0,1407.09,1403.0,1298.39,407.0,489.68,1743.0,1597.88,1821.0,1668.85
2005-03-18 21:00:00,1477.0,1441.64,1247.0,1317.18,456.0,469.65,1562.0,1651.8605839172506,1733.0,1693.22
2005-03-18 22:00:00,1202.0,1372.6283316649983,864.0,1223.931533755978,620.0,504.9649360471583,1255.0,1536.4726459793126,1115.0,1575.7290612835059
2005-03-18 23:00:00,1236.0,1167.02,849.0,872.66,631.0,699.27,1274.0,1266.59,1131.0,1128.37
2005-03-19 00:00:00,1206.0,1207.26,849.0,923.03,640.0,663.18,1245.0,1318.84,1127.0,1152.5
2005-03-19 01:00:00,1192.0,1188.47,832.0,899.9,646.0,671.45,1253.0,1279.52,1167.0,1182.22
2005-03-19 02:00:00,1044.0,1198.8,630.0,896.93,845.0,675.98,1099.0,1258.57,809.0,1231.76
2005-03-19 03:00:00,1053.0,1004.37,648.0,706.47,808.0,877.88,1109.0,1151.15,709.0,835.6
2005-03-19 04:00:00,1023.0,988.12,600.0,668.21,872.0,884.55,1089.0,1144.16,575.0,757.46
2005-03-19 05:00:00,1005.0,972.61,620.0,649.65,846.0,908.77,1098.0,1121.76,572.0,663.08
2005-03-19 06:00:00,959.0,944.72,578.0,632.26,907.0,925.49,1079.0,1109.34,546.0,616.04
2005-03-19 07:00:00,1049.0,964.12,686.0,635.31,793.0,926.48,1159.0,1102.28,795.0,641.34
2005-03-19 08:00:00,1255.0,1054.15,983.0,760.67,555.0,869.21,1439.0,1215.03,1268.0,856.43
2005-03-19 09:00:00,1285.0,1181.34,1009.0,1058.97,517.0,652.94,1452.0,1433.8264597931266,1366.0,1258.32
2005-03-19 10:00:00,1254.0,1251.32,973.0,1097.88,543.0,612.09,1403.0,1507.4032298965633,1328.0,1380.75
2005-03-19 11:00:00,1253.0,1195.19,966.0,1079.75,560.0,634.49,1378.0,1399.4343977310646,1251.0,1377.8
2005-03-19 12:00:00,1242.0,1200.15,935.0,1045.29,584.0,653.34,1327.0,1390.4811678345013,1127.0,1296.45
2005-03-19 13:00:00,1212.0,1254.69,918.0,1081.33,593.0,611.35,1308.0,1454.0152919586253,1066.0,1241.17
2005-03-19 14:00:00,1165.0,1226.78,839.0,1013.84,652.0,636.96,1214.0,1417.62,867.0,1136.33
2005-03-19 15:00:00,1136.0,1139.07,781.0,912.04,712.0,729.7,1169.0,1312.95,691.0,992.5
2005-03-19 16:00:00,1233.0,1085.49,926.0,845.47,617.0,803.11,1293.0,1288.87,917.0,872.91
2005-03-19 17:00:00,1177.0,1171.34,800.0,990.3,696.0,682.47,1191.0,1370.627937937938,748.0,1094.0
2005-03-19 18:00:00,1223.0,1114.08,883.0,870.25,614.0,782.32,1289.0,1303.67,968.0,926.9
2005-03-19 19:00:00,1360.0,1157.57,1063.0,897.35,507.0,709.0,1483.0,1312.09,1420.0,1013.17
2005-03-19 20:00:00,1435.0,1310.63,1140.0,1096.35,477.0,579.76,1550.0,1491.7052919586254,1530.0,1372.21
2005-03-19 21:00:00,1305.0,1393.65,995.0,1200.14,552.0,512.76,1402.0,1605.8726459793127,1341.0,1542.4
2005-03-19 22:00:00,1199.0,1223.32,869.0,1014.4,618.0,636.38,1306.0,1377.907937937938,1160.0,1320.81
2005-03-19 23:00:00,1217.0,1188.58,921.0,881.88,589.0,678.51,1336.0,1287.19,1261.0,1139.52
2005-03-20 00:00:00,1200.0,1188.95,847.0,956.56,636.0,668.43,1297.0,1340.05,1132.0,1181.24
2005-03-20 01:00:00,1150.0,1201.74,807.0,909.57,669.0,669.03,1243.0,1318.55,1042.0,1136.15
2005-03-20 02:00:00,1086.0,1206.9,726.0,946.79,736.0,672.17,1192.0,1345.58,848.0,1142.72
2005-03-20 03:00:00,1027.0,1073.62,684.0,793.83,788.0,807.79,1149.0,1240.14,666.0,888.82
2005-03-20 04:00:00,993.0,1005.64,640.0,686.36,848.0,908.68,1110.0,1206.02,548.0,752.97
2005-03-20 05:00:00,985.0,957.74,610.0,642.13,851.0,915.04,1101.0,1126.55,604.0,637.23
2005-03-20 06:00:00,934.0,939.99,552.0,623.88,966.0,938.59,1063.0,1111.54,520.0,641.6
2005-03-20 07:00:00,977.0,942.25,631.0,612.98,859.0,988.1,1120.0,1090.12,659.0,617.61
2005-03-20 08:00:00,970.0,987.11,618.0,650.81,888.0,922.9,1095.0,1153.39,611.0,728.26
2005-03-20 09:00:00,1041.0,950.75,706.0,637.07,778.0,935.43,1178.0,1103.94,756.0,670.36
2005-03-20 10:00:00,1144.0,1036.75,821.0,741.85,651.0,850.92,1262.0,1215.92,988.0,817.04
2005-03-20 11:00:00,1209.0,1129.02,933.0,845.12,581.0,765.21,1329.0,1278.47,1058.0,967.02
2005-03-20 12:00:00,1083.0,1260.33,727.0,1132.08,763.0,598.25,1135.0,1529.2752919586253,636.0,1233.81
2005-03-20 13:00:00,1063.0,988.17,678.0,700.0,796.0,891.91,1107.0,1194.8,522.0,731.58
2005-03-20 14:00:00,988.0,952.07,600.0,653.81,912.0,907.38,1033.0,1128.54,415.0,654.34
2005-03-20 15:00:00,1060.0,897.67,686.0,618.26,830.0,914.98,1110.0,1089.44,445.0,526.64
2005-03-20 16:00:00,1087.0,932.52,717.0,657.88,786.0,1039.07,1112.0,1179.84,515.0,551.38
2005-03-20 17:00:00,1153.0,958.69,798.0,684.52,715.0,886.97,1184.0,1147.01,678.0,674.67
2005-03-20 18:00:00,1167.0,1060.3,838.0,844.77,660.0,837.92,1227.0,1310.88,825.0,813.64
2005-03-20 19:00:00,1370.0,1187.38,1072.0,958.54,535.0,693.9,1428.0,1371.49,1233.0,1055.05
2005-03-20 20:00:00,1403.0,1229.42,1142.0,1046.14,492.0,644.46,1518.0,1477.7,1419.0,1285.15
2005-03-20 21:00:00,1364.0,1356.93,1061.0,1151.94,534.0,536.42,1436.0,1523.61,1397.0,1440.58
2005-03-20 22:00:00,1111.0,1257.2383316649982,825.0,1022.5515337559782,679.0,619.1049360471583,1238.0,1403.867937937938,975.0,1340.0590612835058
2005-03-20 23:00:00,1091.0,1150.57,777.0,881.49,711.0,708.93,1217.0,1292.03,891.0,1020.0
2005-03-21 00:00:00,1107.0,1161.56,777.0,928.5,697.0,696.53,1221.0,1339.45,945.0,1021.09
2005-03-21 01:00:00,1095.0,1175.42,746.0,938.96,716.0,679.07,1217.0,1339.76,916.0,1056.91
2005-03-21 02:00:00,1027.0,1128.58,673.0,876.55,794.0,743.72,1160.0,1298.57,770.0,977.44
2005-03-21 03:00:00,996.0,1047.89,631.0,754.6,845.0,846.84,1153.0,1213.64,697.0,856.42
2005-03-21 04:00:00,955.0,1041.25,582.0,744.06,902.0,847.57,1118.0,1222.51,611.0,847.12
2005-03-21 05:00:00,947.0,976.55,553.0,640.91,944.0,952.58,1110.0,1143.61,693.0,690.42
2005-03-21 06:00:00,1003.0,953.61,650.0,643.85,831.0,989.55,1158.0,1113.15,750.0,729.26
2005-03-21 07:00:00,1120.0,1012.99,815.0,714.01,660.0,850.31,1291.0,1200.82,1053.0,811.63
2005-03-21 08:00:00,1476.0,1191.6,1219.0,942.6,459.0,687.34,1673.0,1348.97,1561.0,1133.33
2005-03-21 09:00:00,1075.0,1452.37,1573.0,1297.08,345.0,468.87,2147.0,1697.8,1920.0,1605.13
2005-03-21 10:00:00,1403.0,1274.42,1161.0,1215.31,487.0,406.76,1576.0,1736.6211311311315,1583.0,1419.95
2005-03-21 11:00:00,1241.0,1383.36,1011.0,1211.77,545.0,501.29,1428.0,1578.6,1274.0,1552.81
2005-03-21 12:00:00,1176.0,1191.41,914.0,1096.84,621.0,627.66,1347.0,1403.63968968969,1083.0,1337.03
2005-03-21 13:00:00,1160.0,1202.5,862.0,970.87,636.0,670.07,1320.0,1403.03,924.0,1120.63
2005-03-21 14:00:00,1224.0,1164.75,977.0,922.65,571.0,701.92,1424.0,1342.61,1002.0,1022.03
2005-03-21 15:00:00,1175.0,1177.7283316649982,906.0,1152.7915337559782,616.0,657.2849360471582,1332.0,1594.6464597931265,905.0,1207.6790612835057
2005-03-21 16:00:00,1235.0,1194.25,947.0,975.56,594.0,679.71,1362.0,1390.11,923.0,1058.15
2005-03-21 17:00:00,1288.0,1161.47,1064.0,1066.79,539.0,676.32,1446.0,1495.7526459793125,1123.0,1069.55
2005-03-21 18:00:00,1512.0,1265.52,1386.0,1182.84,425.0,601.75,1831.0,1668.6052919586252,1602.0,1431.51
2005-03-21 19:00:00,1609.0,1384.98,1544.0,1254.0,367.0,500.78,1999.0,1739.5626459793127,1878.0,1533.82
2005-03-21 20:00:00,1537.0,1291.46,1446.0,1233.87,392.0,406.0,1855.0,1790.0979012345683,1840.0,1548.8
2005-03-21 21:00:00,1315.0,1269.08,1126.0,1164.63,498.0,422.82,1537.0,1628.318485151819,1474.0,1415.46
2005-03-21 22:00:00,1155.0,1374.46,909.0,1186.66,604.0,514.31,1331.0,1587.2,1244.0,1488.76
2005-03-21 23:00:00,1033.0,1178.71,759.0,927.13,735.0,693.12,1185.0,1334.01,937.0,1140.75
2005-03-22 00:00:00,1078.0,1067.79,808.0,810.15,696.0,776.46,1221.0,1218.56,891.0,941.46
2005-03-22 01:00:00,1069.0,1129.01,799.0,899.49,682.0,715.49,1211.0,1296.97,1044.0,977.11
2005-03-22 02:00:00,952.0,1209.23,648.0,1009.14,847.0,664.85,1107.0,1371.05,792.0,1189.75
2005-03-22 03:00:00,910.0,970.3,570.0,713.99,964.0,879.17,1060.0,1138.06,670.0,819.06
2005-03-22 04:00:00,878.0,926.21,517.0,616.69,1069.0,1031.09,1046.0,1070.54,689.0,648.62
2005-03-22 05:00:00,899.0,934.74,556.0,656.16,1001.0,1041.97,1064.0,1094.57,717.0,730.11
2005-03-22 06:00:00,939.0,904.91,620.0,609.78,905.0,1069.95,1095.0,1061.52,813.0,662.05
2005-03-22 07:00:00,1001.0,959.52,701.0,668.87,816.0,921.82,1130.0,1097.16,891.0,805.67
2005-03-22 08:00:00,1303.0,1008.86,1102.0,727.03,536.0,856.43,1488.0,1119.33,1323.0,887.83
2005-03-22 09:00:00,1557.0,1293.14,1499.0,1116.5,381.0,585.05,1945.0,1529.04,1817.0,1364.2
2005-03-22 10:00:00,1402.0,1258.1683316649983,1263.0,1163.661533755978,446.0,400.42493604715827,1640.0,1676.83965298632,1723.0,1430.699061283506
2005-03-22 11:00:00,1380.0,1389.27,1170.0,1237.99,477.0,495.51,1566.0,1574.44,1656.0,1612.28
2005-03-22 12:00:00,1350.0,1360.38,1168.0,1195.04,475.0,520.06,1564.0,1533.61,1539.0,1557.73
2005-03-22 13:00:00,1283.0,1354.15,1061.0,1191.06,525.0,516.19,1434.0,1547.64,1294.0,1513.64
2005-03-22 14:00:00,1293.0,1228.16,1064.0,1058.76,522.0,632.22,1446.0,1459.3552919586252,1229.0,1317.29
2005-03-22 15:00:00,1197.0,1238.51,943.0,1089.03,599.0,637.51,1294.0,1555.5252919586253,951.0,1318.41
2005-03-22 16:00:00,1142.0,1168.79,924.0,1053.87,629.0,669.84,1236.0,1452.3726459793127,819.0,1101.77
2005-03-22 17:00:00,1147.0,1128.77,914.0,964.92,633.0,712.88,1233.0,1320.1052919586252,801.0,1054.76
2005-03-22 18:00:00,1448.0,1150.96,1322.0,986.02,447.0,693.89,1655.0,1351.1026459793127,1492.0,1063.79
2005-03-22 19:00:00,1487.0,1385.38,1350.0,1264.19,418.0,506.85,1698.0,1639.4,1692.0,1458.15
2005-03-22 20:00:00,1476.0,1411.3783316649983,1308.0,1285.151533755978,428.0,484.33493604715824,1674.0,1651.7026459793126,1654.0,1645.649061283506
2005-03-22 21:00:00,1282.0,1433.1,1013.0,1281.18,545.0,476.9,1384.0,1633.63,1287.0,1651.68
2005-03-22 22:00:00,1147.0,1228.17,848.0,1074.28,636.0,624.36,1289.0,1390.2738138138138,938.0,1384.51
2005-03-22 23:00:00,1130.0,1162.43,828.0,926.45,645.0,696.1,1283.0,1329.89,973.0,1016.47
2005-03-23 00:00:00,1154.0,1120.35,822.0,854.74,656.0,755.23,1285.0,1280.18,1087.0,945.14
2005-03-23 01:00:00,1049.0,1182.03,683.0,905.82,782.0,689.07,1190.0,1324.56,796.0,1114.49
2005-03-23 02:00:00,1056.0,1068.56,672.0,766.22,769.0,863.67,1184.0,1247.16,830.0,859.58
2005-03-23 03:00:00,1011.0,1062.13,622.0,754.78,827.0,859.01,1158.0,1226.31,703.0,869.3
2005-03-23 04:00:00,993.0,1014.37,604.0,714.37,848.0,886.55,1160.0,1203.25,762.0,816.3
2005-03-23 05:00:00,976.0,1011.66,568.0,693.3,891.0,874.36,1143.0,1198.12,705.0,813.39
2005-03-23 06:00:00,1050.0,975.88,690.0,650.99,761.0,934.27,1223.0,1150.81,867.0,738.67
2005-03-23 07:00:00,1143.0,1066.57,818.0,771.4,646.0,849.75,1316.0,1259.11,1122.0,888.61
2005-03-23 08:00:00,1606.0,1184.84,1360.0,904.39,396.0,705.55,1895.0,1344.91,1771.0,1094.7
2005-03-23 09:00:00,1592.0,1344.4049949949947,1478.0,1323.0046012679345,360.0,445.8448081414748,1975.0,1753.2652552552556,1874.0,1643.4871838505176
2005-03-23 10:00:00,1510.0,1220.63,1282.0,1142.81,419.0,408.23,1726.0,1769.800547213881,1812.0,1492.82
2005-03-23 11:00:00,1421.0,1475.93,1172.0,1306.59,474.0,475.47,1513.0,1653.2552919586253,1726.0,1705.87
2005-03-23 12:00:00,1169.0,1313.4866633299964,987.0,1111.0630675119564,596.0,555.2698720943165,1285.0,1443.7679379379379,1184.0,1515.1281225670114
2005-03-23 13:00:00,1187.0,1189.72,1014.0,1001.71,578.0,647.64,1315.0,1327.4,1131.0,1226.24
2005-03-23 14:00:00,1171.0,1230.44,1045.0,1057.07,570.0,625.43,1291.0,1394.4,1149.0,1242.05
2005-03-23 15:00:00,1175.0,1231.09,1040.0,1073.79,582.0,615.34,1268.0,1384.25,1185.0,1260.03
2005-03-23 16:00:00,1216.0,1214.39,1050.0,1044.12,564.0,631.16,1311.0,1332.97,1244.0,1269.47
2005-03-23 17:00:00,1239.0,1225.85,1062.0,1034.87,558.0,625.53,1299.0,1335.84,1380.0,1271.6
2005-03-23 18:00:00,1463.0,1247.7466633299966,1383.0,1040.4330675119563,440.0,614.6498720943165,1636.0,1342.7379379379379,1727.0,1369.5381225670114
2005-03-23 19:00:00,1616.0,1401.23,1610.0,1281.73,374.0,497.36,1909.0,1587.6126459793127,2021.0,1641.09
2005-03-23 20:00:00,1075.0,1231.93,1597.0,1222.19,366.0,408.19,1906.0,1797.104671338005,983.0,1495.64
2005-03-23 21:00:00,1445.0,1443.06,1263.0,1311.8,464.0,457.56,1500.0,1698.9952919586253,1844.0,1577.99
2005-03-23 22:00:00,1293.0,1349.54,1052.0,1172.83,536.0,539.5,1332.0,1480.7226459793126,1593.0,1554.21
2005-03-23 23:00:00,1354.0,1311.7683316649982,1084.0,1081.911533755978,502.0,598.5549360471582,1380.0,1351.9152919586254,1651.0,1516.7990612835058
2005-03-24 00:00:00,1251.0,1365.5516583249916,973.0,1139.1476687798909,559.0,566.3246802357913,1277.0,1446.1358758758759,1482.0,1544.4053064175287
2005-03-24 01:00:00,1222.0,1340.51,902.0,1088.01,590.0,590.94,1256.0,1347.47,1384.0,1613.79
2005-03-24 02:00:00,1044.0,1227.49,702.0,927.29,746.0,642.34,1099.0,1230.61,1101.0,1386.86
2005-03-24 03:00:00,1006.0,1039.0,659.0,782.0,791.0,816.69,1082.0,1103.57,999.0,1010.69
2005-03-24 04:00:00,953.0,1009.21,583.0,766.99,889.0,829.16,1043.0,1103.75,895.0,956.45
2005-03-24 05:00:00,959.0,947.41,598.0,674.17,878.0,929.17,1045.0,1028.89,904.0,843.63
2005-03-24 06:00:00,949.0,961.91,607.0,685.34,884.0,914.04,1043.0,1042.76,851.0,859.94
2005-03-24 07:00:00,1073.0,943.06,760.0,681.33,727.0,928.11,1128.0,1042.21,1052.0,821.9
2005-03-24 08:00:00,1499.0,1113.1,1291.0,886.2,444.0,744.32,1653.0,1211.88,1609.0,1100.44
2005-03-24 09:00:00,1404.0,1436.93,1149.0,1281.74,469.0,471.83,1523.0,1639.57,1614.0,1641.23
2005-03-24 10:00:00,1465.0,1356.47,1241.0,1156.86,434.0,523.45,1572.0,1498.88,1774.0,1540.21
2005-03-24 11:00:00,1474.0,1390.4583316649982,1158.0,1242.8515337559782,469.0,500.5449360471583,1476.0,1561.9926459793126,1802.0,1638.149061283506
2005-03-24 12:00:00,1611.0,1366.91,1233.0,1177.91,413.0,538.27,1687.0,1505.34,1741.0,1625.9
2005-03-24 13:00:00,1590.0,1438.47,1219.0,1268.66,410.0,489.41,1677.0,1631.92,1830.0,1673.36
2005-03-24 14:00:00,1422.0,1433.29,1120.0,1275.92,476.0,482.23,1525.0,1635.99,1696.0,1667.63
2005-03-24 15:00:00,1273.0,1323.8883316649983,988.0,1163.151533755978,563.0,566.3549360471583,1387.0,1524.7596896896898,1257.0,1505.2690612835058
2005-03-24 16:00:00,1296.0,1210.4,1014.0,1002.28,543.0,656.37,1401.0,1387.4026459793126,1305.0,1238.66
2005-03-24 17:00:00,1247.0,1211.35,989.0,1040.9,557.0,634.24,1383.0,1385.0411678345013,1183.0,1333.86
2005-03-24 18:00:00,1359.0,1201.1,1135.0,1052.89,505.0,648.85,1500.0,1407.6885218551886,1347.0,1292.04
2005-03-24 19:00:00,1075.0,1330.25,1570.0,1137.49,359.0,553.02,2021.0,1516.92,1947.0,1402.17
