PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Start,AQI_CO,AQI_NO2,AQI_O3,AQI_PM10,AQI_PM25,AQI_SO2,Overall_AQI,Overall_AQI_Smoothed
1206.0,849.0,640.0,1245.0,1127.0,11.8,68.3,0.9432,2005-03-19,20.738636321022724,104.97297297297295,11.516203703703704,63.99242424242424,126.13609715242882,22.857142857142858,126.13609715242882,128.59413386376326
1192.0,832.0,646.0,1253.0,1167.0,11.6,68.3,0.9314,2005-03-19,21.16477269886364,104.97297297297295,5.729166666666667,63.99242424242424,126.13609715242882,0.0,126.13609715242882,128.4872627024009
1044.0,630.0,845.0,1099.0,809.0,11.8,67.9,0.9362,2005-03-19,21.30681818181818,98.93478260869566,2.4884259259259265,63.99242424242424,126.13609715242882,17.142857142857142,126.13609715242882,128.3803915410385
1053.0,648.0,808.0,1109.0,709.0,12.3,65.8,0.9374,2005-03-19,19.74431815340909,80.82608695652175,3.125,63.99242424242424,126.13609715242882,12.857142857142858,126.13609715242882,128.27352037967617
1023.0,600.0,872.0,1089.0,575.0,12.2,66.9,0.9496,2005-03-19,15.198863622159092,62.71739130434783,4.398148148148148,63.99242424242424,126.13609715242882,11.428571428571429,126.13609715242882,128.16664921831378
1005.0,620.0,846.0,1098.0,572.0,12.1,67.3,0.948,2005-03-19,12.073863636363637,60.58695652173913,5.266203703703704,63.99242424242424,126.13609715242882,10.0,126.13609715242882,128.05977805695142
959.0,578.0,907.0,1079.0,546.0,11.8,67.1,0.9274,2005-03-19,11.789772741477272,70.17391304347827,5.613425925925927,63.99242424242424,126.13609715242882,8.571428571428571,126.13609715242882,127.95290689558908
1049.0,686.0,793.0,1159.0,795.0,11.9,65.6,0.9129,2005-03-19,11.789772741477272,76.56521739130434,5.613425925925927,63.99242424242424,126.13609715242882,8.571428571428571,126.13609715242882,127.84603573422667
1255.0,983.0,555.0,1439.0,1268.0,12.2,65.6,0.93,2005-03-19,10.369318196022729,80.82608695652175,5.671296296296297,63.99242424242424,126.13609715242882,11.428571428571429,126.13609715242882,127.73916457286434
1285.0,1009.0,517.0,1452.0,1366.0,12.8,64.4,0.9448,2005-03-19,10.369318196022729,76.56521739130434,6.539351851851852,63.99242424242424,126.13609715242882,14.285714285714286,126.13609715242882,127.63229341150196
1254.0,973.0,543.0,1403.0,1328.0,13.4,62.0,0.9498,2005-03-19,10.227272713068182,69.1086956521739,7.870370370370371,63.99242424242424,126.13609715242882,22.857142857142858,126.13609715242882,127.52542225013958
1253.0,966.0,560.0,1378.0,1251.0,14.5,57.0,0.9333,2005-03-19,10.22727271306818,66.97826086956522,9.20138888888889,63.99242424242424,126.13609715242882,31.42857142857143,126.13609715242882,127.41855108877724
1242.0,935.0,584.0,1327.0,1127.0,15.8,51.3,0.9144,2005-03-19,10.227272713068182,59.52173913043478,10.474537037037038,63.99242424242424,126.13609715242882,40.0,126.13609715242882,127.31167992741486
1212.0,918.0,593.0,1308.0,1066.0,17.5,46.0,0.9104,2005-03-19,10.227272713068182,64.84782608695653,12.905092592592592,63.99242424242424,126.13609715242882,35.714285714285715,126.13609715242882,127.20480876605248
1165.0,839.0,652.0,1214.0,867.0,19.5,40.2,0.901,2005-03-19,10.085227230113636,45.283018867924525,17.12962962962963,63.99242424242424,126.13609715242882,30.0,126.13609715242882,127.09793760469012
1136.0,781.0,712.0,1169.0,691.0,21.2,35.9,0.8943,2005-03-19,9.51704544034091,37.735849056603776,22.685185185185187,63.99242424242424,126.13609715242882,21.42857142857143,126.13609715242882,126.99106644332774
1233.0,926.0,617.0,1293.0,917.0,21.7,35.1,0.8993,2005-03-19,8.948863650568182,32.075471698113205,28.76157407407408,63.99242424242424,126.13609715242882,14.285714285714286,126.13609715242882,126.8841952819654
1177.0,800.0,696.0,1191.0,748.0,20.5,38.4,0.9161,2005-03-19,8.522727272727273,32.075471698113205,34.02777777777778,63.99242424242424,126.13609715242882,14.285714285714286,126.13609715242882,126.777324120603
1223.0,883.0,614.0,1289.0,968.0,18.2,45.9,0.9488,2005-03-19,8.522727272727273,47.16981132075472,37.26851851851852,63.99242424242424,126.13609715242882,20.0,126.13609715242882,126.67045295924063
1360.0,1063.0,507.0,1483.0,1420.0,16.2,53.0,0.9722,2005-03-19,8.664772755681819,75.5,38.59953703703704,63.99242424242424,126.13609715242882,25.714285714285715,126.13609715242882,126.56358179787829
1435.0,1140.0,477.0,1550.0,1530.0,15.0,57.6,0.9777,2005-03-19,8.948863650568182,96.80434782608695,37.73148148148149,63.99242424242424,126.13609715242882,25.714285714285715,126.13609715242882,126.45671063651592
1305.0,995.0,552.0,1402.0,1341.0,14.1,60.8,0.9716,2005-03-19,9.0909090625,58.45652173913044,37.38425925925926,63.99242424242424,126.13609715242882,22.857142857142858,126.13609715242882,126.34983947515354
1199.0,869.0,618.0,1306.0,1160.0,13.2,65.6,0.9882,2005-03-19,9.374999957386365,56.32608695652174,35.300925925925924,63.99242424242424,126.13609715242882,17.142857142857142,126.13609715242882,126.2429683137912
1217.0,921.0,589.0,1336.0,1261.0,13.5,63.8,0.9797,2005-03-19,9.943181747159093,62.71739130434783,31.134259259259263,63.99242424242424,126.13609715242882,14.285714285714286,126.13609715242882,126.13609715242882
1200.0,847.0,636.0,1297.0,1132.0,13.6,63.4,0.9794,2005-03-20,10.511363536931816,72.30434782608695,26.041666666666668,63.33249158249159,123.67378559463988,11.428571428571429,123.67378559463988,126.03350083752092
1150.0,807.0,669.0,1243.0,1042.0,13.6,63.5,0.9857,2005-03-20,10.937499914772728,64.84782608695653,21.238425925925927,63.33249158249159,123.67378559463988,0.0,123.67378559463988,125.93090452261306
1086.0,726.0,736.0,1192.0,848.0,13.4,64.8,0.988,2005-03-20,11.079545397727273,79.76086956521739,16.319444444444446,63.33249158249159,123.67378559463988,8.571428571428571,123.67378559463988,125.8283082077052
1027.0,684.0,788.0,1149.0,666.0,13.2,64.8,0.9801,2005-03-20,11.079545397727273,81.8913043478261,12.847222222222223,63.33249158249159,123.67378559463988,8.571428571428571,123.67378559463988,125.72571189279732
993.0,640.0,848.0,1110.0,548.0,13.0,65.3,0.9704,2005-03-20,11.079545397727273,73.36956521739131,11.168981481481485,63.33249158249159,123.67378559463988,8.571428571428571,123.67378559463988,125.62311557788944
985.0,610.0,851.0,1101.0,604.0,12.6,65.9,0.9583,2005-03-20,11.221590880681818,56.32608695652174,8.506944444444445,63.33249158249159,123.67378559463988,8.571428571428571,123.67378559463988,125.52051926298158
934.0,552.0,966.0,1063.0,520.0,13.1,64.0,0.9591,2005-03-20,11.363636363636363,52.06521739130435,6.365740740740741,63.33249158249159,123.67378559463988,8.571428571428571,123.67378559463988,125.4179229480737
977.0,631.0,859.0,1120.0,659.0,12.4,66.2,0.95,2005-03-20,11.363636363636363,53.130434782608695,5.266203703703704,63.33249158249159,123.67378559463988,8.571428571428571,123.67378559463988,125.31532663316584
970.0,618.0,888.0,1095.0,611.0,13.3,62.4,0.946,2005-03-20,11.363636363636363,56.32608695652174,5.208333333333333,63.33249158249159,123.67378559463988,8.571428571428571,123.67378559463988,125.21273031825795
1041.0,706.0,778.0,1178.0,756.0,14.0,59.7,0.9491,2005-03-20,11.363636363636363,39.62264150943396,7.523148148148149,63.33249158249159,123.67378559463988,8.571428571428571,123.67378559463988,125.11013400335008
1144.0,821.0,651.0,1262.0,988.0,15.4,54.0,0.9385,2005-03-20,11.363636363636363,31.132075471698112,10.59027777777778,63.33249158249159,123.67378559463988,7.142857142857143,123.67378559463988,125.0075376884422
1209.0,933.0,581.0,1329.0,1058.0,17.0,47.5,0.9146,2005-03-20,11.221590880681818,29.245283018867926,14.0625,63.33249158249159,123.67378559463988,8.571428571428571,123.67378559463988,124.90494137353431
1083.0,727.0,763.0,1135.0,636.0,18.6,42.6,0.904,2005-03-20,11.079545397727273,29.245283018867926,17.47685185185185,63.33249158249159,123.67378559463988,11.428571428571429,123.67378559463988,124.80234505862649
1063.0,678.0,796.0,1107.0,522.0,21.5,35.0,0.8886,2005-03-20,10.795454502840908,31.132075471698112,20.94907407407408,63.33249158249159,123.67378559463988,14.285714285714286,123.67378559463988,124.6997487437186
988.0,600.0,912.0,1033.0,415.0,21.3,35.6,0.8924,2005-03-20,10.511363607954545,22.641509433962263,25.0,63.33249158249159,123.67378559463988,18.571428571428573,123.67378559463988,124.59715242881072
1060.0,686.0,830.0,1110.0,445.0,23.1,32.1,0.8973,2005-03-20,10.227272713068182,22.641509433962263,29.45601851851852,63.33249158249159,123.67378559463988,20.0,123.67378559463988,124.49455611390285
1087.0,717.0,786.0,1112.0,515.0,22.1,34.5,0.9035,2005-03-20,9.943181818181818,22.641509433962263,33.3912037037037,63.33249158249159,123.67378559463988,20.0,123.67378559463988,124.39195979899496
1153.0,798.0,715.0,1184.0,678.0,21.5,35.7,0.905,2005-03-20,9.801136335227271,33.9622641509434,34.31712962962963,63.33249158249159,123.67378559463988,20.0,123.67378559463988,124.2893634840871
1167.0,838.0,660.0,1227.0,825.0,19.3,41.6,0.923,2005-03-20,9.659090852272728,32.075471698113205,35.53240740740741,63.33249158249159,123.67378559463988,18.571428571428573,123.67378559463988,124.18676716917923
1370.0,1072.0,535.0,1428.0,1233.0,17.3,47.8,0.9363,2005-03-20,9.801136335227271,44.33962264150944,35.76388888888889,63.33249158249159,123.67378559463988,15.714285714285715,123.67378559463988,124.08417085427136
1403.0,1142.0,492.0,1518.0,1419.0,16.0,54.9,0.9934,2005-03-20,9.943181818181818,47.16981132075472,35.41666666666667,63.33249158249159,123.67378559463988,12.857142857142858,123.67378559463988,123.98157453936348
1364.0,1061.0,534.0,1436.0,1397.0,15.6,58.0,1.0197,2005-03-20,10.085227230113636,45.283018867924525,34.780092592592595,63.33249158249159,123.67378559463988,11.428571428571429,123.67378559463988,123.87897822445562
1111.0,825.0,679.0,1238.0,975.0,14.8,61.3,1.025,2005-03-20,10.227272642045454,45.283018867924525,33.04398148148149,63.33249158249159,123.67378559463988,10.0,123.67378559463988,123.77638190954774
1091.0,777.0,711.0,1217.0,891.0,13.8,63.4,0.9916,2005-03-20,10.369318053977272,57.391304347826086,29.861111111111114,63.33249158249159,123.67378559463988,8.571428571428571,123.67378559463988,123.67378559463988
1107.0,777.0,697.0,1221.0,945.0,13.1,66.1,0.9913,2005-03-21,10.369318053977272,37.735849056603776,27.5462962962963,63.37373737373737,119.36474036850922,8.571428571428571,119.36474036850922,123.4942420435511
1095.0,746.0,716.0,1217.0,916.0,13.3,66.4,1.0128,2005-03-21,10.227272642045454,31.132075471698112,25.578703703703702,63.37373737373737,119.36474036850922,0.0,119.36474036850922,123.31469849246233
1027.0,673.0,794.0,1160.0,770.0,13.3,67.0,1.0207,2005-03-21,10.085227230113636,31.132075471698112,23.437500000000004,63.37373737373737,119.36474036850922,8.571428571428571,119.36474036850922,123.13515494137351
996.0,631.0,845.0,1153.0,697.0,13.1,68.6,1.0288,2005-03-21,9.801136335227271,25.471698113207548,22.222222222222225,63.37373737373737,119.36474036850922,7.142857142857143,119.36474036850922,122.95561139028476
955.0,582.0,902.0,1118.0,611.0,12.2,72.4,1.0224,2005-03-21,9.374999957386365,19.81132075471698,21.52777777777778,63.37373737373737,119.36474036850922,7.142857142857143,119.36474036850922,122.776067839196
947.0,553.0,944.0,1110.0,693.0,11.6,73.8,1.0054,2005-03-21,9.0909090625,23.58490566037736,20.77546296296296,63.37373737373737,119.36474036850922,7.142857142857143,119.36474036850922,122.5965242881072
1003.0,650.0,831.0,1158.0,750.0,12.9,67.5,0.999,2005-03-21,8.948863650568182,35.84905660377358,20.081018518518523,63.37373737373737,119.36474036850922,7.142857142857143,119.36474036850922,122.41698073701843
1120.0,815.0,660.0,1291.0,1053.0,12.8,68.0,1.0023,2005-03-21,8.948863650568182,54.19565217391305,20.023148148148152,63.37373737373737,119.36474036850922,8.571428571428571,119.36474036850922,122.23743718592964
1476.0,1219.0,459.0,1673.0,1561.0,13.5,63.9,0.9875,2005-03-21,9.232954545454543,81.8913043478261,17.824074074074076,63.37373737373737,119.36474036850922,8.571428571428571,119.36474036850922,122.05789363484088
1075.0,1573.0,345.0,2147.0,1920.0,14.7,59.8,0.9928,2005-03-21,9.51704544034091,93.6086956521739,15.740740740740742,63.37373737373737,119.36474036850922,8.571428571428571,119.36474036850922,121.8783500837521
1403.0,1161.0,487.0,1576.0,1583.0,15.9,56.6,1.0147,2005-03-21,9.801136335227271,95.7391304347826,14.00462962962963,63.37373737373737,119.36474036850922,8.571428571428571,119.36474036850922,121.69880653266333
1241.0,1011.0,545.0,1428.0,1274.0,18.3,49.4,1.0264,2005-03-21,10.085227230113636,94.67391304347828,12.210648148148149,63.37373737373737,119.36474036850922,10.0,119.36474036850922,121.51926298157456
1176.0,914.0,621.0,1347.0,1083.0,19.8,44.2,1.0091,2005-03-21,10.511363607954546,90.41304347826087,10.995370370370372,63.37373737373737,119.36474036850922,12.857142857142858,119.36474036850922,121.33971943048576
1160.0,862.0,636.0,1320.0,924.0,21.6,39.6,1.009,2005-03-21,10.937499985795457,79.76086956521739,10.416666666666666,63.37373737373737,119.36474036850922,17.142857142857142,119.36474036850922,121.160175879397
1224.0,977.0,571.0,1424.0,1002.0,23.3,35.8,1.0086,2005-03-21,10.937499985795457,66.97826086956522,10.82175925925926,63.37373737373737,119.36474036850922,21.42857142857143,119.36474036850922,120.98063232830822
1175.0,906.0,616.0,1332.0,905.0,23.8,33.4,0.9699,2005-03-21,12.500000014204543,76.56521739130434,11.342592592592592,63.37373737373737,119.36474036850922,22.857142857142858,119.36474036850922,120.80108877721943
1235.0,947.0,594.0,1362.0,923.0,22.8,35.3,0.9693,2005-03-21,12.21590911931818,79.76086956521739,13.020833333333334,63.37373737373737,119.36474036850922,21.42857142857143,119.36474036850922,120.62154522613066
1288.0,1064.0,539.0,1446.0,1123.0,22.8,34.9,0.9576,2005-03-21,11.931818224431815,87.21739130434783,14.293981481481485,63.37373737373737,119.36474036850922,20.0,119.36474036850922,120.44200167504188
1512.0,1386.0,425.0,1831.0,1602.0,20.9,39.3,0.9615,2005-03-21,11.647727329545452,92.54347826086956,14.699074074074074,63.37373737373737,119.36474036850922,20.0,119.36474036850922,120.2624581239531
1609.0,1544.0,367.0,1999.0,1878.0,18.6,46.4,0.9867,2005-03-21,11.647727329545452,102.51351351351352,14.17824074074074,63.37373737373737,119.36474036850922,17.142857142857142,119.36474036850922,120.08291457286434
1537.0,1446.0,392.0,1855.0,1840.0,17.2,52.7,1.0285,2005-03-21,11.647727329545452,104.5945945945946,12.962962962962964,63.37373737373737,119.36474036850922,14.285714285714286,119.36474036850922,119.90337102177556
1315.0,1126.0,498.0,1537.0,1474.0,15.3,61.0,1.054,2005-03-21,11.647727329545452,103.08108108108108,11.053240740740742,63.37373737373737,119.36474036850922,14.285714285714286,119.36474036850922,119.72382747068676
1155.0,909.0,604.0,1331.0,1244.0,14.2,65.4,1.0497,2005-03-21,11.931818224431815,102.51351351351352,8.738425925925926,63.37373737373737,119.36474036850922,14.285714285714286,119.36474036850922,119.544283919598
1033.0,759.0,735.0,1185.0,937.0,13.8,65.2,1.0275,2005-03-21,10.511363678977272,102.32432432432432,6.712962962962964,63.37373737373737,119.36474036850922,11.428571428571429,119.36474036850922,119.36474036850922
1078.0,808.0,696.0,1221.0,891.0,13.3,65.6,0.9969,2005-03-22,10.795454573863635,101.37837837837836,4.745370370370371,63.49747474747475,117.21021775544388,8.571428571428571,117.21021775544388,119.2749685929648
1069.0,799.0,682.0,1211.0,1044.0,12.6,67.9,0.9886,2005-03-22,11.07954546875,90.41304347826087,3.0092592592592595,63.49747474747475,117.21021775544388,0.0,117.21021775544388,119.18519681742043
952.0,648.0,847.0,1107.0,792.0,12.8,64.5,0.9493,2005-03-22,11.363636363636363,81.8913043478261,2.0254629629629632,63.49747474747475,117.21021775544388,8.571428571428571,117.21021775544388,119.09542504187606
910.0,570.0,964.0,1060.0,670.0,12.8,63.6,0.936,2005-03-22,11.363636363636363,72.30434782608695,1.9097222222222223,63.49747474747475,117.21021775544388,8.571428571428571,117.21021775544388,119.00565326633163
878.0,517.0,1069.0,1046.0,689.0,12.0,65.2,0.9103,2005-03-22,11.363636363636363,62.71739130434783,1.851851851851852,63.49747474747475,117.21021775544388,7.142857142857143,117.21021775544388,118.91588149078729
899.0,556.0,1001.0,1064.0,717.0,10.6,70.8,0.9033,2005-03-22,11.07954546875,58.45652173913044,1.9097222222222223,63.49747474747475,117.21021775544388,7.142857142857143,117.21021775544388,118.82610971524292
939.0,620.0,905.0,1095.0,813.0,10.9,69.2,0.9033,2005-03-22,10.937499985795451,54.19565217391305,1.9097222222222223,63.49747474747475,117.21021775544388,8.571428571428571,117.21021775544388,118.7363379396985
1001.0,701.0,816.0,1130.0,891.0,10.3,70.9,0.8907,2005-03-22,10.937499985795457,62.71739130434783,1.851851851851852,63.49747474747475,117.21021775544388,8.571428571428571,117.21021775544388,118.64656616415412
1303.0,1102.0,536.0,1488.0,1323.0,11.8,66.3,0.9174,2005-03-22,10.937499985795457,69.1086956521739,1.7361111111111112,63.49747474747475,117.21021775544388,10.0,117.21021775544388,118.55679438860972
1557.0,1499.0,381.0,1945.0,1817.0,14.1,58.9,0.9447,2005-03-22,10.937499985795457,71.23913043478261,1.7361111111111112,63.49747474747475,117.21021775544388,11.428571428571429,117.21021775544388,118.46702261306534
1402.0,1263.0,446.0,1640.0,1723.0,16.5,51.6,0.9601,2005-03-22,10.937499985795457,79.76086956521739,1.7939814814814816,63.49747474747475,117.21021775544388,14.285714285714286,117.21021775544388,118.37725083752096
1380.0,1170.0,477.0,1566.0,1656.0,20.2,42.1,0.984,2005-03-22,10.937499985795457,85.08695652173913,1.9675925925925928,63.49747474747475,117.21021775544388,17.142857142857142,117.21021775544388,118.28747906197655
1350.0,1168.0,475.0,1564.0,1539.0,21.7,39.0,0.9979,2005-03-22,10.79545450284091,90.41304347826087,2.3726851851851856,63.49747474747475,117.21021775544388,2.857142857142857,117.21021775544388,118.19770728643216
1283.0,1061.0,525.0,1434.0,1294.0,23.5,35.0,0.9977,2005-03-22,10.795454502840908,75.5,3.7615740740740735,63.49747474747475,117.21021775544388,1.4285714285714286,117.21021775544388,118.10793551088778
1293.0,1064.0,522.0,1446.0,1229.0,23.5,34.2,0.9748,2005-03-22,10.65340909090909,80.82608695652175,5.381944444444445,63.49747474747475,117.21021775544388,1.4285714285714286,117.21021775544388,118.01816373534338
1197.0,943.0,599.0,1294.0,951.0,25.5,28.3,0.9124,2005-03-22,10.369318196022729,100.0,6.19212962962963,63.49747474747475,117.21021775544388,1.4285714285714286,117.21021775544388,117.928391959799
1142.0,924.0,629.0,1236.0,819.0,25.5,24.7,0.7928,2005-03-22,10.227272713068182,94.67391304347828,7.118055555555556,63.49747474747475,117.21021775544388,1.4285714285714286,117.21021775544388,117.8386201842546
1147.0,914.0,633.0,1233.0,801.0,22.9,29.2,0.8055,2005-03-22,10.085227230113636,98.93478260869566,7.812500000000001,63.49747474747475,117.21021775544388,2.857142857142857,117.21021775544388,117.74884840871022
1448.0,1322.0,447.0,1655.0,1492.0,21.3,32.9,0.8209,2005-03-22,10.085227230113636,102.32432432432432,8.101851851851853,63.49747474747475,117.21021775544388,2.857142857142857,117.21021775544388,117.65907663316584
1487.0,1350.0,418.0,1698.0,1692.0,20.1,42.4,0.988,2005-03-22,10.085227230113636,103.45945945945944,7.928240740740742,63.49747474747475,117.21021775544388,5.714285714285714,117.21021775544388,117.56930485762145
1476.0,1308.0,428.0,1674.0,1654.0,18.6,46.6,0.9858,2005-03-22,10.227272713068182,104.4054054054054,7.581018518518519,63.49747474747475,117.21021775544388,5.714285714285714,117.21021775544388,117.47953308207708
1282.0,1013.0,545.0,1384.0,1287.0,17.4,50.6,0.9989,2005-03-22,10.511363607954546,101.0,6.19212962962963,63.49747474747475,117.21021775544388,5.714285714285714,117.21021775544388,117.38976130653268
1147.0,848.0,636.0,1289.0,938.0,16.4,57.2,1.0574,2005-03-22,10.79545450284091,96.80434782608695,4.57175925925926,63.49747474747475,117.21021775544388,7.142857142857143,117.21021775544388,117.29998953098828
1130.0,828.0,645.0,1283.0,973.0,16.3,59.4,1.0895,2005-03-22,11.079545397727276,102.13513513513512,3.8773148148148153,63.49747474747475,117.21021775544388,8.571428571428571,117.21021775544388,117.21021775544388
1154.0,822.0,656.0,1285.0,1087.0,16.0,60.2,1.0844,2005-03-23,11.221590880681818,101.37837837837836,2.9513888888888893,64.50799663299664,118.6465661641541,7.142857142857143,118.6465661641541,117.27006560580683
1049.0,683.0,782.0,1190.0,796.0,15.6,61.6,1.0859,2005-03-23,11.363636363636363,86.15217391304348,2.2569444444444446,64.50799663299664,118.6465661641541,0.0,118.6465661641541,117.32991345616976
1056.0,672.0,769.0,1184.0,830.0,15.4,62.0,1.0793,2005-03-23,11.363636363636363,80.82608695652175,1.9097222222222223,64.50799663299664,118.6465661641541,2.857142857142857,118.6465661641541,117.38976130653266
1011.0,622.0,827.0,1158.0,703.0,15.2,63.5,1.0881,2005-03-23,11.221590880681818,77.6304347826087,1.9097222222222223,64.50799663299664,118.6465661641541,1.4285714285714286,118.6465661641541,117.4496091568956
993.0,604.0,848.0,1160.0,762.0,14.5,66.4,1.0919,2005-03-23,11.221590880681818,75.5,1.9097222222222223,64.50799663299664,118.6465661641541,1.4285714285714286,118.6465661641541,117.50945700725852
976.0,568.0,891.0,1143.0,705.0,15.0,64.8,1.1007,2005-03-23,11.221590880681818,76.56521739130434,1.9097222222222223,64.50799663299664,118.6465661641541,2.857142857142857,118.6465661641541,117.56930485762145
1050.0,690.0,761.0,1223.0,867.0,14.2,68.3,1.0988,2005-03-23,11.079545397727276,69.1086956521739,1.9097222222222223,64.50799663299664,118.6465661641541,1.4285714285714286,118.6465661641541,117.62915270798436
1143.0,818.0,646.0,1316.0,1122.0,14.0,68.6,1.0918,2005-03-23,10.937499914772728,72.30434782608695,1.851851851851852,64.50799663299664,118.6465661641541,2.857142857142857,118.6465661641541,117.68900055834727
1606.0,1360.0,396.0,1895.0,1771.0,15.4,63.4,1.1045,2005-03-23,10.937499914772726,78.69565217391305,1.851851851851852,64.50799663299664,118.6465661641541,5.714285714285714,118.6465661641541,117.74884840871022
1592.0,1478.0,360.0,1975.0,1874.0,17.8,53.3,1.0736,2005-03-23,10.937499914772726,78.69565217391305,1.9097222222222223,64.50799663299664,118.6465661641541,10.0,118.6465661641541,117.80869625907314
1510.0,1282.0,419.0,1726.0,1812.0,19.4,47.5,1.061,2005-03-23,10.937499914772726,94.67391304347828,1.9675925925925928,64.50799663299664,118.6465661641541,10.0,118.6465661641541,117.86854410943609
1421.0,1172.0,474.0,1513.0,1726.0,21.4,38.7,0.9724,2005-03-23,11.079545397727273,93.6086956521739,2.3726851851851856,64.50799663299664,118.6465661641541,8.571428571428571,118.6465661641541,117.928391959799
1169.0,987.0,596.0,1285.0,1184.0,22.9,29.3,0.8077,2005-03-23,11.079545397727273,102.13513513513512,3.0671296296296298,64.50799663299664,118.6465661641541,10.0,118.6465661641541,117.98823981016191
1187.0,1014.0,578.0,1315.0,1131.0,24.2,26.5,0.7869,2005-03-23,10.937499914772726,101.0,4.398148148148148,64.50799663299664,118.6465661641541,8.571428571428571,118.6465661641541,118.04808766052484
1171.0,1045.0,570.0,1291.0,1149.0,24.5,23.1,0.6968,2005-03-23,10.937499914772726,96.80434782608695,6.365740740740741,64.50799663299664,118.6465661641541,8.571428571428571,118.6465661641541,118.10793551088776
1175.0,1040.0,582.0,1268.0,1185.0,23.1,22.8,0.6346,2005-03-23,10.795454502840908,86.15217391304348,8.680555555555555,64.50799663299664,118.6465661641541,10.0,118.6465661641541,118.1677833612507
1216.0,1050.0,564.0,1311.0,1244.0,23.3,23.8,0.6738,2005-03-23,10.511363607954546,82.95652173913044,11.111111111111112,64.50799663299664,118.6465661641541,11.428571428571429,118.6465661641541,118.22763121161364
1239.0,1062.0,558.0,1299.0,1380.0,23.2,23.3,0.6562,2005-03-23,10.227272713068182,82.95652173913044,13.136574074074074,64.50799663299664,118.6465661641541,10.0,118.6465661641541,118.28747906197655
1463.0,1383.0,440.0,1636.0,1727.0,22.7,25.5,0.6944,2005-03-23,10.227272713068182,97.86956521739133,14.0625,64.50799663299664,118.6465661641541,8.571428571428571,118.6465661641541,118.34732691233948
1616.0,1610.0,374.0,1909.0,2021.0,21.0,29.2,0.7192,2005-03-23,10.227272713068182,101.37837837837836,14.0625,64.50799663299664,118.6465661641541,7.142857142857143,118.6465661641541,118.4071747627024
1075.0,1597.0,366.0,1906.0,983.0,19.5,35.6,0.7978,2005-03-23,10.227272713068182,101.75675675675676,13.483796296296298,64.50799663299664,118.6465661641541,7.142857142857143,118.6465661641541,118.46702261306534
1445.0,1263.0,464.0,1500.0,1844.0,18.8,37.3,0.8031,2005-03-23,10.369318196022729,101.37837837837836,12.32638888888889,64.50799663299664,118.6465661641541,5.714285714285714,118.6465661641541,118.52687046342824
1293.0,1052.0,536.0,1332.0,1593.0,17.7,39.7,0.799,2005-03-23,10.227272784090909,75.5,11.458333333333334,64.50799663299664,118.6465661641541,5.714285714285714,118.6465661641541,118.58671831379117
1354.0,1084.0,502.0,1380.0,1651.0,16.7,45.2,0.8506,2005-03-23,10.227272784090909,56.32608695652174,10.474537037037038,64.50799663299664,118.6465661641541,4.285714285714286,118.6465661641541,118.6465661641541
1251.0,973.0,559.0,1277.0,1482.0,15.9,47.0,0.8434,2005-03-24,10.227272784090909,70.17391304347827,8.391203703703704,65.55976430976432,123.67378559463988,4.285714285714286,123.67378559463988,118.85603364042431
1222.0,902.0,590.0,1256.0,1384.0,15.1,50.2,0.8543,2005-03-24,10.227272784090909,65.91304347826087,6.481481481481482,65.55976430976432,123.67378559463988,0.0,123.67378559463988,119.06550111669456
1044.0,702.0,746.0,1099.0,1101.0,15.3,49.2,0.8493,2005-03-24,10.085227301136362,64.84782608695653,5.613425925925927,65.55976430976432,123.67378559463988,4.285714285714286,123.67378559463988,119.2749685929648
1006.0,659.0,791.0,1082.0,999.0,13.1,56.1,0.8416,2005-03-24,9.80113640625,62.71739130434783,5.266203703703704,65.55976430976432,123.67378559463988,2.857142857142857,123.67378559463988,119.48443606923506
953.0,583.0,889.0,1043.0,895.0,13.3,54.4,0.8287,2005-03-24,9.517045511363635,59.52173913043478,5.266203703703704,65.55976430976432,123.67378559463988,2.857142857142857,123.67378559463988,119.6939035455053
959.0,598.0,878.0,1045.0,904.0,12.4,58.3,0.8364,2005-03-24,9.232954616477272,57.391304347826086,5.092592592592593,65.55976430976432,123.67378559463988,2.857142857142857,123.67378559463988,119.90337102177553
949.0,607.0,884.0,1043.0,851.0,12.9,56.0,0.8292,2005-03-24,9.232954616477272,58.45652173913044,3.993055555555556,65.55976430976432,123.67378559463988,1.4285714285714286,123.67378559463988,120.11283849804578
1073.0,760.0,727.0,1128.0,1052.0,11.9,59.6,0.8294,2005-03-24,9.517045511363635,60.58695652173913,2.7199074074074074,65.55976430976432,123.67378559463988,1.4285714285714286,123.67378559463988,120.322305974316
1499.0,1291.0,444.0,1653.0,1609.0,13.4,55.1,0.8444,2005-03-24,9.80113640625,74.43478260869566,2.3726851851851856,65.55976430976432,123.67378559463988,2.857142857142857,123.67378559463988,120.53177345058624
1404.0,1149.0,469.0,1523.0,1614.0,16.1,46.4,0.8436,2005-03-24,10.085227301136362,84.02173913043478,2.2569444444444446,65.55976430976432,123.67378559463988,2.857142857142857,123.67378559463988,120.74124092685648
1465.0,1241.0,434.0,1572.0,1774.0,17.9,42.2,0.8557,2005-03-24,10.227272784090909,91.47826086956522,2.2569444444444446,65.55976430976432,123.67378559463988,2.857142857142857,123.67378559463988,120.95070840312673
