PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AQI_CO,AQI_NO2,AQI_O3,AQI_PM10,AQI_PM25,AQI_SO2,Overall_AQI,Mean_Feature,Median_Feature
11.870000000000001,9.700000000000001,6.25,11.74,12.030000000000001,8.4,44.6,0.4922,32.67045454545455,13.836477987421388,3.8194444444444446,24.614748677248677,23.785430078683838,102.88461538461539,76.11337625178828,10.318000000000001,11.74
10.72,8.74,7.15,10.33,10.0,10.8,37.1,0.4794,26.988636363636363,15.40880503144654,4.918981481481482,24.614748677248677,23.785430078683838,110.42307692307692,76.11337625178828,9.388,10.0
10.11,7.8,8.05,9.64,8.06,11.2,36.2,0.4818,21.30681818181818,18.420289855072465,5.671296296296296,24.614748677248677,23.785430078683838,102.88461538461539,76.11337625178828,8.732000000000001,8.06
9.97,7.5200000000000005,8.370000000000001,9.52,7.24,11.8,34.4,0.4758,19.88636363636364,28.007246376811594,5.729166666666667,24.614748677248677,23.785430078683838,85.92307692307693,84.02173913043478,8.524000000000001,8.370000000000001
9.89,7.91,8.040000000000001,9.53,6.9,11.5,33.1,0.4479,21.30681818181818,34.36036036036036,5.671296296296296,24.614748677248677,23.785430078683838,75.0,103.08108108108108,8.454,8.040000000000001
10.06,8.370000000000001,7.75,9.71,7.57,10.9,32.6,0.426,22.727272727272727,35.55855855855856,5.584490740740742,24.614748677248677,23.785430078683838,68.57142857142858,106.67567567567568,8.692,8.370000000000001
10.16,8.45,7.71,9.870000000000001,8.18,11.3,31.7,0.4249,24.147727272727277,35.11711711711712,5.381944444444445,24.614748677248677,23.785430078683838,66.42857142857143,105.35135135135135,8.873999999999999,8.45
10.69,9.18,7.24,10.450000000000001,9.36,11.6,30.9,0.4223,28.409090909090907,34.23423423423424,4.311342592592593,24.614748677248677,23.785430078683838,57.857142857142854,102.70270270270272,9.384,9.36
11.09,9.89,6.640000000000001,10.96,11.33,11.1,32.2,0.4243,31.25,32.62318840579711,2.9803240740740744,24.614748677248677,23.785430078683838,53.57142857142857,97.86956521739133,9.982,10.96
11.82,10.71,6.17,11.870000000000001,12.98,9.7,36.0,0.4333,34.09090909090909,26.94202898550725,1.7939814814814816,24.93145743145743,22.197223712446352,47.142857142857146,80.82608695652175,10.710000000000003,11.82
12.530000000000001,11.790000000000001,5.73,12.68,13.870000000000001,8.5,39.0,0.4336,38.35227272727273,23.39130434782609,1.0127314814814816,24.93145743145743,22.197223712446352,0.0,71.03111587982833,11.320000000000002,12.530000000000001
12.88,12.280000000000001,5.49,13.33,15.02,8.3,40.3,0.4411,39.77272727272727,20.905797101449277,0.925925925925926,24.93145743145743,22.197223712446352,32.142857142857146,71.03111587982833,11.8,12.88
11.53,9.81,6.66,10.97,12.73,8.0,41.3,0.4448,38.35227272727273,18.420289855072465,0.925925925925926,24.93145743145743,22.197223712446352,27.85714285714286,71.03111587982833,10.34,10.97
11.61,9.69,6.7700000000000005,11.11,12.71,7.0,44.2,0.4446,36.93181818181818,16.666666666666668,0.8969907407407408,24.93145743145743,22.197223712446352,23.571428571428573,71.03111587982833,10.377999999999998,11.11
12.71,10.31,6.18,11.38,14.64,5.4,51.8,0.4698,36.93181818181818,16.666666666666668,0.8969907407407408,24.93145743145743,22.197223712446352,21.42857142857143,71.03111587982833,11.044,11.38
11.56,9.09,6.84,10.23,13.84,4.1,55.0,0.4558,34.09090909090909,16.666666666666668,0.8969907407407408,24.93145743145743,22.197223712446352,21.42857142857143,71.03111587982833,10.312000000000001,10.23
11.06,8.5,7.2700000000000005,9.97,12.81,3.1,57.8,0.4462,32.67045454545455,16.666666666666668,0.925925925925926,24.93145743145743,22.197223712446352,21.42857142857143,71.03111587982833,9.922,9.97
10.08,7.26,8.34,9.13,10.83,3.1,56.7,0.4388,32.67045454545455,17.355072463768117,0.9837962962962964,24.93145743145743,22.197223712446352,23.571428571428573,71.03111587982833,9.128,9.13
9.66,7.03,8.65,9.03,9.89,2.2,59.6,0.4333,31.25,21.61594202898551,0.9548611111111112,24.93145743145743,22.197223712446352,23.571428571428573,71.03111587982833,8.852,9.03
9.31,6.2700000000000005,9.48,8.6,9.11,2.3,58.9,0.4317,31.25,31.202898550724637,0.9548611111111112,24.93145743145743,22.197223712446352,27.85714285714286,93.6086956521739,8.554,9.11
9.22,6.11,9.620000000000001,8.67,8.93,1.9,60.0,0.4276,31.25,30.84782608695652,1.0127314814814816,24.93145743145743,22.197223712446352,34.285714285714285,92.54347826086956,8.510000000000002,8.93
9.11,6.0600000000000005,9.5,8.66,8.94,1.9,60.3,0.4293,29.829545454545453,29.427536231884062,1.2442129629629632,24.93145743145743,22.197223712446352,38.57142857142857,88.28260869565219,8.453999999999999,8.94
9.93,7.36,8.19,9.41,10.18,0.9,64.6,0.4294,28.409090909090907,27.297101449275363,1.7361111111111112,24.93145743145743,22.197223712446352,53.57142857142857,81.8913043478261,9.014,9.41
11.0,9.19,6.78,10.72,11.91,0.6,65.0,0.4231,26.988636363636363,16.352201257861633,2.777777777777778,24.93145743145743,22.197223712446352,72.85714285714286,71.03111587982833,9.919999999999998,10.72
11.41,9.4,6.51,10.99,12.85,2.1,59.9,0.4338,25.568181818181817,14.465408805031446,3.703703703703704,24.93145743145743,22.197223712446352,62.142857142857146,71.03111587982833,10.232000000000001,10.99
10.85,8.0,7.5,9.83,12.19,3.1,57.2,0.4402,22.727272727272727,14.465408805031446,4.51388888888889,24.93145743145743,22.197223712446352,57.857142857142854,71.03111587982833,9.674,9.83
11.53,8.53,6.96,10.27,13.700000000000001,4.2,54.0,0.4483,19.88636363636364,19.485507246376812,4.976851851851853,24.93145743145743,22.197223712446352,53.57142857142857,71.03111587982833,10.198,10.27
11.22,8.31,7.22,9.82,13.17,7.4,43.8,0.4538,17.045454545454547,20.905797101449277,5.208333333333333,24.93145743145743,22.197223712446352,51.42857142857143,71.03111587982833,9.948,9.82
9.92,6.8500000000000005,8.9,9.02,8.18,11.2,34.5,0.4586,15.625,21.971014492753625,5.266203703703704,24.93145743145743,22.197223712446352,51.42857142857143,71.03111587982833,8.574,8.9
10.18,6.93,8.68,9.370000000000001,6.83,13.8,32.4,0.5084,15.625,29.427536231884062,5.034722222222223,24.93145743145743,22.197223712446352,53.57142857142857,88.28260869565219,8.398,8.68
9.81,6.49,9.24,9.01,5.73,12.4,34.9,0.5002,15.625,27.297101449275363,4.51388888888889,24.93145743145743,22.197223712446352,53.57142857142857,81.8913043478261,8.056000000000001,9.01
9.88,6.79,9.05,9.11,5.95,12.8,31.9,0.4684,17.045454545454547,30.137681159420293,3.5011574074074074,24.93145743145743,22.197223712446352,51.42857142857143,90.41304347826087,8.156,9.05
10.59,7.7700000000000005,7.97,9.69,7.74,13.5,29.1,0.4486,18.46590909090909,29.427536231884062,2.6041666666666665,24.93145743145743,22.197223712446352,47.142857142857146,88.28260869565219,8.751999999999999,7.97
11.1,8.700000000000001,7.08,10.57,10.59,11.6,33.3,0.454,19.88636363636364,29.07246376811594,1.8229166666666667,24.349597162097165,20.417337267525035,47.142857142857146,87.21739130434783,9.608,10.57
12.040000000000001,9.790000000000001,6.390000000000001,11.47,13.26,10.9,34.9,0.4568,21.30681818181818,26.231884057971016,1.3310185185185186,24.349597162097165,20.417337267525035,0.0,78.69565217391305,10.59,11.47
12.75,10.61,5.93,12.030000000000001,14.94,10.4,37.3,0.4708,22.727272727272727,22.681159420289855,1.0416666666666665,24.349597162097165,20.417337267525035,38.57142857142857,68.17887205387206,11.251999999999999,12.030000000000001
12.97,10.44,6.0,11.85,15.59,9.7,39.7,0.4792,22.727272727272727,19.485507246376812,0.925925925925926,24.349597162097165,20.417337267525035,30.0,68.17887205387206,11.37,11.85
12.77,9.91,6.09,11.41,15.75,9.1,41.9,0.4857,22.727272727272727,17.71014492753623,0.8969907407407408,24.349597162097165,20.417337267525035,30.0,68.17887205387206,11.186,11.41
12.07,8.88,6.640000000000001,10.620000000000001,14.47,9.3,41.9,0.4927,21.30681818181818,16.666666666666668,0.8680555555555556,24.349597162097165,20.417337267525035,27.85714285714286,68.17887205387206,10.536000000000001,10.620000000000001
12.22,8.8,6.84,10.83,13.67,9.4,44.7,0.5279,21.30681818181818,14.77987421383648,0.8101851851851852,24.349597162097165,20.417337267525035,23.571428571428573,68.17887205387206,10.472000000000001,10.83
11.41,8.16,7.45,10.26,12.3,8.5,45.8,0.5108,19.88636363636364,14.77987421383648,0.7523148148148149,24.349597162097165,20.417337267525035,21.42857142857143,68.17887205387206,9.916,10.26
12.280000000000001,9.13,6.43,11.24,13.96,7.8,50.0,0.53,18.46590909090909,12.264150943396226,0.8969907407407408,24.349597162097165,20.417337267525035,19.285714285714285,68.17887205387206,10.608,11.24
11.200000000000001,7.7,7.5600000000000005,10.120000000000001,11.91,7.7,49.7,0.5242,17.045454545454547,9.119496855345913,1.7361111111111112,24.349597162097165,20.417337267525035,27.85714285714286,68.17887205387206,9.697999999999999,10.120000000000001
10.67,7.58,7.75,9.93,10.09,8.2,46.9,0.5099,15.625,7.232704402515723,3.06712962962963,24.349597162097165,20.417337267525035,30.0,68.17887205387206,9.203999999999999,9.93
9.47,5.8,9.78,8.94,5.72,8.4,48.6,0.5375,14.204545454545451,11.0062893081761,3.964120370370371,24.349597162097165,20.417337267525035,40.714285714285715,68.17887205387206,7.941999999999998,8.94
9.18,5.01,11.48,8.81,4.2,8.0,54.7,0.5883,12.784090909090908,8.49056603773585,5.29513888888889,24.349597162097165,20.417337267525035,102.88461538461539,68.58974358974359,7.7360000000000015,8.81
9.200000000000001,5.0600000000000005,11.42,9.05,4.53,7.8,55.7,0.5914,12.784090909090908,5.660377358490567,7.146990740740742,24.349597162097165,20.417337267525035,64.28571428571429,68.17887205387206,7.852000000000001,9.05
9.41,5.41,10.65,9.19,5.2,8.0,53.8,0.5796,11.363636363636363,2.5157232704402515,9.25925925925926,24.349597162097165,20.417337267525035,34.285714285714285,68.17887205387206,7.9719999999999995,9.19
9.49,5.5200000000000005,10.35,9.19,5.3100000000000005,8.8,50.7,0.5752,11.363636363636363,2.20125786163522,11.400462962962964,24.349597162097165,20.417337267525035,21.42857142857143,68.17887205387206,7.9719999999999995,9.19
9.9,6.04,9.44,9.47,5.79,10.1,47.6,0.587,11.363636363636363,2.8301886792452833,13.281250000000002,24.349597162097165,20.417337267525035,15.0,68.17887205387206,8.128,9.44
9.96,6.2,9.28,9.46,5.7,10.6,45.8,0.5838,11.363636363636363,7.232704402515723,14.12037037037037,24.349597162097165,20.417337267525035,23.571428571428573,68.17887205387206,8.120000000000001,9.28
10.23,6.23,9.16,9.76,5.71,9.1,56.2,0.6515,11.363636363636363,7.232704402515723,14.438657407407408,24.349597162097165,20.417337267525035,23.571428571428573,68.17887205387206,8.218,9.16
10.370000000000001,6.36,8.91,10.24,5.82,7.9,66.5,0.7124,11.363636363636363,18.065217391304348,14.351851851851851,24.349597162097165,20.417337267525035,30.0,68.17887205387206,8.34,8.91
10.17,6.13,9.19,10.07,5.51,8.0,65.0,0.6991,11.363636363636363,13.836477987421388,14.00462962962963,24.349597162097165,20.417337267525035,38.57142857142857,68.17887205387206,8.214,9.19
10.42,6.71,8.61,10.38,6.34,8.4,61.0,0.6721,11.363636363636363,15.40880503144654,12.93402777777778,24.349597162097165,20.417337267525035,57.857142857142854,68.17887205387206,8.491999999999999,8.61
10.370000000000001,6.65,8.540000000000001,10.13,6.33,8.6,57.3,0.6429,11.363636363636363,16.352201257861633,11.429398148148149,24.349597162097165,20.417337267525035,40.714285714285715,68.17887205387206,8.404,8.540000000000001
10.09,6.4,9.15,9.96,6.13,8.4,56.3,0.6227,11.363636363636363,9.748427672955975,10.358796296296296,24.349597162097165,20.417337267525035,25.714285714285715,68.17887205387206,8.346,9.15
10.33,6.75,8.53,10.06,7.0200000000000005,8.0,57.7,0.6222,11.363636363636363,4.088050314465408,10.040509259259261,23.92240860990861,19.951828505007153,21.42857142857143,66.98274410774411,8.538,8.53
10.16,6.47,9.06,9.97,6.49,7.1,62.6,0.6341,11.363636363636363,1.2578616352201257,10.38773148148148,23.92240860990861,19.951828505007153,0.0,66.98274410774411,8.43,9.06
10.76,7.45,8.01,10.4,8.41,7.4,59.3,0.6123,11.363636363636363,0.9433962264150942,10.82175925925926,23.92240860990861,19.951828505007153,12.857142857142858,66.98274410774411,9.006,8.41
10.290000000000001,6.99,8.51,10.01,7.95,7.7,56.9,0.5994,11.363636363636363,0.31446540880503143,12.15277777777778,23.92240860990861,19.951828505007153,4.285714285714286,66.98274410774411,8.75,8.51
9.84,6.61,8.98,9.65,6.38,7.7,54.4,0.5753,11.363636363636363,0.31446540880503143,13.339120370370372,23.92240860990861,19.951828505007153,4.285714285714286,66.98274410774411,8.292,8.98
10.03,6.94,8.76,9.76,6.63,7.7,53.0,0.5572,11.363636363636363,0.31446540880503143,14.699074074074074,23.92240860990861,19.951828505007153,6.428571428571429,66.98274410774411,8.424,8.76
10.09,6.71,8.77,10.1,6.1000000000000005,6.7,62.8,0.6188,11.363636363636363,1.8867924528301885,16.030092592592595,23.92240860990861,19.951828505007153,12.857142857142858,66.98274410774411,8.354000000000001,8.77
9.46,5.88,10.05,9.48,4.8,6.6,61.9,0.6056,11.363636363636363,10.062893081761006,16.232638888888893,23.92240860990861,19.951828505007153,66.42857142857143,66.98274410774411,7.934,9.46
9.1,5.18,11.3,9.36,4.04,5.7,70.3,0.6498,11.363636363636363,14.150943396226415,15.364583333333336,23.92240860990861,19.951828505007153,60.0,66.98274410774411,7.795999999999999,9.1
8.86,4.64,12.73,9.19,3.5700000000000003,4.5,79.2,0.6751,11.363636363636363,18.065217391304348,13.917824074074074,23.92240860990861,19.951828505007153,45.0,66.98274410774411,7.798,8.86
8.790000000000001,4.47,13.17,9.1,3.48,4.0,81.5,0.6712,11.363636363636363,10.062893081761006,13.281250000000002,23.92240860990861,19.951828505007153,30.0,66.98274410774411,7.802,8.790000000000001
9.07,5.0200000000000005,11.290000000000001,9.47,3.99,3.9,81.5,0.6653,11.363636363636363,8.49056603773585,12.55787037037037,23.92240860990861,19.951828505007153,12.857142857142858,66.98274410774411,7.768000000000001,9.07
9.49,5.89,9.870000000000001,10.01,4.64,3.3,84.3,0.6617,11.363636363636363,7.232704402515723,11.979166666666668,23.92240860990861,19.951828505007153,27.85714285714286,66.98274410774411,7.9799999999999995,9.49
10.540000000000001,7.86,7.66,11.290000000000001,6.99,4.2,80.9,0.6742,11.363636363636363,6.918238993710694,11.603009259259261,23.92240860990861,19.951828505007153,19.285714285714285,66.98274410774411,8.868,7.86
12.14,10.1,6.09,12.82,10.06,5.1,75.0,0.6646,11.363636363636363,6.918238993710694,11.545138888888893,23.92240860990861,19.951828505007153,15.0,66.98274410774411,10.242,10.1
12.530000000000001,10.950000000000001,5.66,13.75,12.06,4.6,77.6,0.6651,11.363636363636363,5.660377358490567,12.239583333333334,23.92240860990861,19.951828505007153,12.857142857142858,66.98274410774411,10.99,12.06
11.97,9.64,6.140000000000001,12.6,11.22,3.8,84.3,0.6811,11.363636363636363,5.031446540880503,13.339120370370372,23.92240860990861,19.951828505007153,17.142857142857142,66.98274410774411,10.314,11.22
11.56,8.59,6.84,11.96,10.69,6.2,77.4,0.7383,11.363636363636363,8.49056603773585,14.467592592592593,23.92240860990861,19.951828505007153,15.0,66.98274410774411,9.928,10.69
11.32,8.370000000000001,6.94,11.99,10.620000000000001,7.7,67.6,0.7133,11.363636363636363,10.377358490566037,14.61226851851852,23.92240860990861,19.951828505007153,19.285714285714285,66.98274410774411,9.848000000000003,10.620000000000001
12.07,9.5,6.23,13.030000000000001,11.620000000000001,8.1,64.8,0.7039,11.363636363636363,11.949685534591195,14.525462962962964,23.92240860990861,19.951828505007153,32.142857142857146,66.98274410774411,10.49,11.620000000000001
11.27,8.96,6.640000000000001,12.27,10.1,8.1,64.0,0.6942,11.363636363636363,9.748427672955975,14.49652777777778,23.92240860990861,19.951828505007153,30.0,66.98274410774411,9.848,10.1
11.120000000000001,8.51,6.94,11.84,9.31,6.9,71.3,0.7118,11.363636363636363,6.918238993710694,14.265046296296298,23.92240860990861,19.951828505007153,23.571428571428573,66.98274410774411,9.544,9.31
11.86,9.25,6.41,12.72,10.25,7.0,73.7,0.7425,11.363636363636363,7.547169811320754,13.744212962962965,23.92240860990861,19.951828505007153,15.0,66.98274410774411,10.098,10.25
11.92,9.76,6.18,12.9,11.1,7.3,70.0,0.7195,11.363636363636363,10.377358490566037,12.847222222222223,23.92240860990861,19.951828505007153,6.428571428571429,66.98274410774411,10.372,11.1
11.77,9.31,6.5600000000000005,12.81,9.790000000000001,5.8,77.8,0.7223,11.363636363636363,6.918238993710694,12.181712962962964,23.49522005772006,19.185108190271816,6.428571428571429,65.78661616161617,10.048,9.790000000000001
14.780000000000001,13.01,4.69,16.82,14.09,5.4,80.9,0.7293,11.363636363636363,4.088050314465408,12.008101851851851,23.49522005772006,19.185108190271816,0.0,65.78661616161617,12.678,14.09
14.86,12.89,4.66,16.330000000000002,14.38,5.5,79.8,0.7261,11.363636363636363,4.716981132075472,11.863425925925926,23.49522005772006,19.185108190271816,6.428571428571429,65.78661616161617,12.623999999999999,14.38
11.18,8.63,6.8,11.94,10.83,5.6,74.0,0.6808,11.363636363636363,4.716981132075472,11.892361111111112,23.49522005772006,19.185108190271816,8.571428571428571,65.78661616161617,9.876000000000001,10.83
10.19,7.3,8.11,10.82,9.16,5.6,71.9,0.6604,11.363636363636363,2.8301886792452833,11.921296296296298,23.49522005772006,19.185108190271816,8.571428571428571,65.78661616161617,9.116,9.16
9.61,6.43,9.14,10.46,8.25,6.4,70.7,0.6848,11.363636363636363,3.773584905660377,11.747685185185185,23.49522005772006,19.185108190271816,12.857142857142858,65.78661616161617,8.778,9.14
9.31,5.91,10.15,10.15,7.04,6.3,70.1,0.6733,11.363636363636363,8.49056603773585,11.25578703703704,23.49522005772006,19.185108190271816,25.714285714285715,65.78661616161617,8.512,9.31
9.38,5.92,9.92,10.32,6.68,4.4,80.5,0.6825,11.363636363636363,15.40880503144654,10.47453703703704,23.49522005772006,19.185108190271816,68.57142857142858,65.78661616161617,8.443999999999999,9.38
8.88,5.11,11.120000000000001,9.63,5.12,3.9,83.1,0.6787,14.204545454545451,22.681159420289855,9.230324074074074,23.49522005772006,19.185108190271816,84.03846153846153,68.04347826086956,7.9719999999999995,8.88
8.44,4.54,13.27,9.08,3.85,2.5,86.6,0.6407,18.46590909090909,30.84782608695652,7.783564814814816,23.49522005772006,19.185108190271816,78.38461538461539,92.54347826086956,7.836,8.44
8.51,4.4,13.49,9.18,3.77,3.4,85.4,0.6736,19.88636363636364,23.03623188405797,6.510416666666667,23.49522005772006,19.185108190271816,70.71428571428572,69.1086956521739,7.87,8.51
9.05,5.03,11.52,9.56,4.67,3.3,84.5,0.6608,19.88636363636364,10.691823899371068,6.018518518518519,23.49522005772006,19.185108190271816,89.69230769230771,65.78661616161617,7.966000000000001,9.05
9.870000000000001,6.28,9.290000000000001,10.35,6.91,3.4,84.5,0.664,19.88636363636364,5.345911949685534,5.844907407407408,23.49522005772006,19.185108190271816,49.28571428571429,65.78661616161617,8.540000000000001,9.290000000000001
11.24,8.42,6.9,11.8,9.81,3.4,84.5,0.6677,19.88636363636364,4.716981132075472,6.105324074074074,23.49522005772006,19.185108190271816,21.42857142857143,65.78661616161617,9.634,9.81
14.08,12.0,4.9,15.23,13.69,4.1,82.7,0.682,19.88636363636364,6.289308176100629,6.85763888888889,23.49522005772006,19.185108190271816,19.285714285714285,65.78661616161617,11.979999999999999,13.69
15.01,14.030000000000001,4.18,17.89,15.89,4.6,80.3,0.6889,19.88636363636364,5.660377358490567,8.217592592592593,23.49522005772006,19.185108190271816,17.142857142857142,65.78661616161617,13.4,15.01
12.66,11.49,5.28,14.35,13.700000000000001,6.1,74.0,0.7025,17.045454545454547,5.345911949685534,9.722222222222223,23.49522005772006,19.185108190271816,17.142857142857142,65.78661616161617,11.496,12.66
10.82,8.55,7.25,11.4,10.05,9.1,58.4,0.6787,12.784090909090908,7.861635220125787,11.111111111111112,23.49522005772006,19.185108190271816,17.142857142857142,65.78661616161617,9.614,10.05
11.23,9.42,6.53,12.25,11.05,11.4,48.9,0.658,11.363636363636363,9.119496855345913,12.38425925925926,23.49522005772006,19.185108190271816,17.142857142857142,65.78661616161617,10.096,11.05
11.74,9.790000000000001,6.11,12.82,11.42,8.3,64.4,0.7072,11.363636363636363,12.893081761006291,12.615740740740742,23.49522005772006,19.185108190271816,23.571428571428573,65.78661616161617,10.376000000000001,11.42
12.09,10.82,5.73,13.55,11.05,6.5,71.0,0.6903,11.363636363636363,14.77987421383648,12.210648148148149,23.49522005772006,19.185108190271816,21.42857142857143,65.78661616161617,10.648,11.05
11.200000000000001,9.4,6.57,12.450000000000001,9.17,6.6,71.1,0.6973,11.363636363636363,12.893081761006291,11.545138888888893,23.49522005772006,19.185108190271816,25.714285714285715,65.78661616161617,9.758000000000001,9.4
11.74,10.1,6.13,13.05,10.5,7.4,69.3,0.7165,11.363636363636363,12.578616352201259,10.792824074074074,23.49522005772006,19.185108190271816,19.285714285714285,65.78661616161617,10.303999999999998,10.5
10.68,8.96,7.0200000000000005,11.77,8.48,6.4,70.6,0.6834,11.363636363636363,9.119496855345913,10.21412037037037,23.49522005772006,19.185108190271816,10.714285714285715,65.78661616161617,9.382,8.96
11.46,9.85,6.5,12.36,9.52,5.8,72.5,0.6718,11.363636363636363,14.77987421383648,9.172453703703704,23.56887325637326,19.130342453505005,8.571428571428571,65.99284511784512,9.937999999999999,9.85
12.040000000000001,10.89,6.01,13.35,10.59,5.6,71.6,0.6556,11.363636363636363,11.0062893081761,8.449074074074074,23.56887325637326,19.130342453505005,0.0,65.99284511784512,10.575999999999999,10.89
10.620000000000001,9.03,7.17,11.41,7.2,4.2,77.8,0.6491,11.363636363636363,9.119496855345913,7.928240740740742,23.56887325637326,19.130342453505005,8.571428571428571,65.99284511784512,9.086000000000002,9.03
11.22,9.19,6.8,12.01,9.81,4.3,79.5,0.6648,11.363636363636363,5.031446540880503,7.986111111111112,23.56887325637326,19.130342453505005,10.714285714285715,65.99284511784512,9.806000000000001,9.81
9.4,6.86,9.03,10.05,6.48,4.5,75.5,0.6429,11.363636363636363,3.773584905660377,8.304398148148149,23.56887325637326,19.130342453505005,12.857142857142858,65.99284511784512,8.364,9.03
9.35,6.28,9.950000000000001,9.86,6.11,4.4,77.1,0.6523,11.363636363636363,5.9748427672955975,8.362268518518519,23.56887325637326,19.130342453505005,17.142857142857142,65.99284511784512,8.309999999999999,9.35
10.11,7.25,8.52,10.5,7.73,4.2,78.2,0.6506,11.363636363636363,11.949685534591195,8.043981481481483,23.56887325637326,19.130342453505005,27.85714285714286,65.99284511784512,8.822,8.52
9.52,6.65,9.07,10.07,7.03,4.0,79.3,0.6517,12.784090909090908,18.420289855072465,7.08912037037037,23.56887325637326,19.130342453505005,91.57692307692308,65.99284511784512,8.468,9.07
8.99,5.72,10.63,9.51,5.6000000000000005,3.9,78.7,0.643,18.46590909090909,32.62318840579711,6.626157407407408,23.56887325637326,19.130342453505005,129.26923076923077,97.86956521739133,8.09,8.99
8.8,5.33,11.61,9.48,4.99,3.5,80.6,0.6403,25.568181818181817,34.612612612612615,5.960648148148149,23.56887325637326,19.130342453505005,99.11538461538461,103.83783783783784,8.042,8.8
8.82,5.16,11.32,9.59,5.75,3.2,82.8,0.6426,26.988636363636363,25.52173913043478,5.121527777777778,23.56887325637326,19.130342453505005,82.15384615384615,76.56521739130434,8.128,8.82
8.44,4.66,12.61,8.94,4.78,4.1,76.0,0.6304,28.409090909090907,21.26086956521739,4.137731481481482,23.56887325637326,19.130342453505005,72.85714285714286,65.99284511784512,7.886,8.44
8.6,4.97,12.51,9.120000000000001,4.42,4.2,75.9,0.6311,28.409090909090907,15.40880503144654,3.4722222222222223,23.56887325637326,19.130342453505005,72.85714285714286,65.99284511784512,7.924000000000001,8.6
9.17,5.97,10.84,9.94,6.0200000000000005,4.5,76.3,0.648,29.829545454545453,28.362318840579707,2.6909722222222223,23.56887325637326,19.130342453505005,76.5,85.08695652173913,8.388000000000002,9.17
11.26,8.86,7.19,12.08,9.36,4.4,79.1,0.6687,29.829545454545453,25.876811594202902,2.4884259259259265,23.56887325637326,19.130342453505005,38.57142857142857,77.6304347826087,9.75,9.36
10.33,8.2,7.4,11.14,8.700000000000001,4.3,79.8,0.6706,28.409090909090907,23.39130434782609,2.6041666666666665,23.56887325637326,19.130342453505005,19.285714285714285,70.17391304347827,9.154,8.700000000000001
9.44,6.97,8.81,10.22,6.88,3.1,83.0,0.6419,22.727272727272727,22.32608695652174,2.8356481481481484,23.56887325637326,19.130342453505005,19.285714285714285,66.97826086956522,8.464,8.81
9.55,6.87,8.950000000000001,10.040000000000001,7.0600000000000005,2.8,83.9,0.6326,17.045454545454547,23.39130434782609,2.9513888888888893,23.56887325637326,19.130342453505005,27.85714285714286,70.17391304347827,8.494000000000002,8.950000000000001
9.92,6.94,9.0,10.200000000000001,7.5600000000000005,3.9,79.5,0.6482,17.045454545454547,25.166666666666668,2.9803240740740744,23.56887325637326,19.130342453505005,30.0,75.5,8.724,9.0
10.9,9.1,7.01,11.92,9.74,5.1,74.5,0.6621,18.46590909090909,31.55797101449276,2.8356481481481484,23.56887325637326,19.130342453505005,49.28571428571429,94.67391304347828,9.734,9.74
11.51,9.83,6.29,12.44,11.21,5.7,72.5,0.6686,22.727272727272727,34.48648648648648,2.2569444444444446,23.56887325637326,19.130342453505005,78.38461538461539,103.45945945945944,10.256,11.21
11.48,9.75,6.38,12.43,10.64,5.6,74.6,0.6826,25.568181818181817,34.108108108108105,2.170138888888889,23.56887325637326,19.130342453505005,72.85714285714286,102.32432432432432,10.136,10.64
11.4,9.46,6.53,12.31,10.76,5.4,75.9,0.6875,29.829545454545453,28.717391304347828,1.996527777777778,23.56887325637326,19.130342453505005,72.85714285714286,86.15217391304348,10.092,10.76
11.6,9.9,6.32,12.540000000000001,10.9,4.9,78.2,0.6826,32.67045454545455,26.94202898550725,1.851851851851852,23.56887325637326,19.130342453505005,55.71428571428572,80.82608695652175,10.251999999999999,10.9
11.67,10.27,6.1000000000000005,12.89,11.19,4.8,79.0,0.6845,34.09090909090909,21.971014492753625,1.5914351851851853,23.56150793650794,18.69221655937053,68.57142857142858,65.97222222222223,10.424,11.19
11.94,10.38,6.05,13.17,11.81,4.8,78.6,0.6826,34.09090909090909,20.195652173913043,1.4756944444444446,23.56150793650794,18.69221655937053,0.0,65.97222222222223,10.67,11.81
12.24,10.71,5.9,13.31,12.4,4.6,78.2,0.6686,32.67045454545455,16.352201257861633,1.5625,23.56150793650794,18.69221655937053,27.85714285714286,65.97222222222223,10.912,12.24
12.09,10.28,6.19,12.64,12.540000000000001,4.2,79.7,0.6647,29.829545454545453,6.60377358490566,2.34375,23.56150793650794,18.69221655937053,23.571428571428573,65.97222222222223,10.748000000000001,12.09
11.450000000000001,9.620000000000001,6.57,12.120000000000001,11.92,4.3,78.9,0.6621,25.568181818181817,5.660377358490567,3.1828703703703707,23.56150793650794,18.69221655937053,23.571428571428573,65.97222222222223,10.336000000000002,11.450000000000001
10.16,7.44,8.25,10.53,10.200000000000001,4.2,77.9,0.6479,21.30681818181818,5.345911949685534,3.993055555555556,23.56150793650794,18.69221655937053,19.285714285714285,65.97222222222223,9.316,10.16
10.18,7.5,8.31,10.51,9.16,3.2,83.0,0.645,17.045454545454547,9.119496855345913,4.456018518518519,23.56150793650794,18.69221655937053,27.85714285714286,65.97222222222223,9.132,9.16
